date,state,district,pincode,demo_age_5_17,demo_age_17_
17-10-2025,Telangana,Medak,502125,0,1
17-10-2025,Telangana,Medak,502130,0,3
17-10-2025,Telangana,Medak,502267,0,2
17-10-2025,Telangana,Medak,502271,1,11
17-10-2025,Telangana,Medak,502278,6,6
17-10-2025,Telangana,Medak,502293,1,5
17-10-2025,Telangana,Medak,502301,4,3
17-10-2025,Telangana,Medak,502306,0,3
17-10-2025,Telangana,Medak,502312,0,1
17-10-2025,Telangana,Medak,502325,1,6
17-10-2025,Telangana,Medak,502345,2,8
17-10-2025,Telangana,Medak,502372,1,4
17-10-2025,Telangana,Medak,502381,0,6
17-10-2025,Telangana,Medchal-malkajgiri,500037,3,20
17-10-2025,Telangana,Medchal-malkajgiri,500085,4,23
17-10-2025,Telangana,Medchal-malkajgiri,501401,4,1
17-10-2025,Telangana,Medchal−malkajgiri,500039,0,1
17-10-2025,Telangana,Medchal−malkajgiri,500055,2,4
17-10-2025,Telangana,Medchal−malkajgiri,500090,0,1
17-10-2025,Telangana,Mulugu,506345,0,6
17-10-2025,Telangana,Mulugu,506349,0,4
17-10-2025,Telangana,Mulugu,507133,0,3
17-10-2025,Telangana,Nagarkurnool,509201,0,2
17-10-2025,Telangana,Nagarkurnool,509209,4,12
17-10-2025,Telangana,Nagarkurnool,509320,2,10
17-10-2025,Telangana,Nagarkurnool,509401,0,2
17-10-2025,Telangana,Nalgonda,508004,1,8
17-10-2025,Telangana,Nalgonda,508116,8,11
17-10-2025,Telangana,Nalgonda,508238,3,2
17-10-2025,Telangana,Nalgonda,508245,4,12
17-10-2025,Telangana,Nalgonda,508254,2,8
17-10-2025,Telangana,Nalgonda,508256,1,12
17-10-2025,Telangana,Nalgonda,508258,6,11
17-10-2025,Telangana,Nalgonda,508279,0,4
17-10-2025,Telangana,Nalgonda,508285,1,1
17-10-2025,Telangana,Nalgonda,508377,1,7
17-10-2025,Telangana,Narayanpet,509208,15,35
17-10-2025,Telangana,Nirmal,504104,2,4
17-10-2025,Telangana,Nirmal,504105,4,27
17-10-2025,Telangana,Nirmal,504106,4,47
17-10-2025,Telangana,Nizamabad,503114,2,5
17-10-2025,Telangana,Nizamabad,503124,1,0
17-10-2025,Telangana,Nizamabad,503186,1,12
17-10-2025,Telangana,Nizamabad,503201,1,2
17-10-2025,Telangana,Nizamabad,503224,6,26
17-10-2025,Telangana,Nizamabad,503235,0,6
17-10-2025,Telangana,Nizamabad,503308,1,15
17-10-2025,Telangana,Nizamabad,503310,0,7
17-10-2025,Telangana,Nizamabad,505325,0,1
17-10-2025,Telangana,Peddapalli,505153,1,5
17-10-2025,Telangana,Peddapalli,505514,0,2
17-10-2025,Telangana,Peddapalli,505525,2,14
17-10-2025,Telangana,Rajanna Sircilla,505402,0,5
17-10-2025,Telangana,Rajanna Sircilla,505404,3,35
17-10-2025,Telangana,Rajanna Sircilla,505530,0,2
17-10-2025,Telangana,Rangareddy,501512,1,0
17-10-2025,Telangana,Sangareddy,502228,0,1
17-10-2025,Telangana,Sangareddy,502270,4,10
17-10-2025,Telangana,Sangareddy,502291,2,19
17-10-2025,Telangana,Sangareddy,502306,0,4
17-10-2025,Telangana,Sangareddy,502321,1,2
17-10-2025,Telangana,Siddipet,502102,3,10
17-10-2025,Telangana,Siddipet,502247,5,33
17-10-2025,Telangana,Siddipet,502277,0,3
17-10-2025,Telangana,Siddipet,502375,1,10
17-10-2025,Telangana,Siddipet,505473,2,20
17-10-2025,Telangana,Siddipet,505530,1,4
17-10-2025,Telangana,Siddipet,506367,1,12
17-10-2025,Telangana,Suryapet,508201,6,48
17-10-2025,Telangana,Suryapet,508204,8,64
17-10-2025,Telangana,Suryapet,508218,4,19
17-10-2025,Telangana,Suryapet,508222,0,26
17-10-2025,Telangana,Suryapet,508279,0,10
17-10-2025,Telangana,Suryapet,508280,3,28
17-10-2025,Telangana,Vikarabad,501203,0,2
17-10-2025,Telangana,Wanaparthy,509120,8,26
17-10-2025,Telangana,Warangal,506112,4,3
17-10-2025,Telangana,Warangal,506144,0,1
17-10-2025,Telangana,Warangal,506145,1,1
17-10-2025,Telangana,Warangal,506163,2,3
17-10-2025,Telangana,Warangal,506167,1,7
17-10-2025,Telangana,Warangal,506168,0,3
17-10-2025,Telangana,Warangal,506169,4,0
17-10-2025,Telangana,Warangal,506221,0,6
17-10-2025,Telangana,Warangal,506223,2,8
17-10-2025,Telangana,Warangal,506303,2,2
17-10-2025,Telangana,Warangal,506313,0,3
17-10-2025,Telangana,Warangal,506345,1,0
17-10-2025,Telangana,Warangal,506365,0,5
17-10-2025,Telangana,Warangal,506369,1,2
17-10-2025,Telangana,Warangal,506381,1,2
17-10-2025,Telangana,Warangal Rural,506122,0,17
17-10-2025,Telangana,Warangal Rural,506316,0,3
17-10-2025,Telangana,Warangal Rural,506330,2,18
17-10-2025,Telangana,Warangal Rural,506342,1,1
17-10-2025,Telangana,Warangal Urban,506006,1,7
17-10-2025,Telangana,Warangal Urban,506371,0,1
17-10-2025,Telangana,Yadadri.,508111,3,18
17-10-2025,Telangana,Yadadri.,508116,1,20
17-10-2025,Telangana,Yadadri.,508126,4,26
17-10-2025,Telangana,Yadadri.,508277,3,30
18-10-2025,Telangana,Adilabad,504002,2,3
18-10-2025,Telangana,Adilabad,504103,1,3
18-10-2025,Telangana,Adilabad,504203,2,3
18-10-2025,Telangana,Adilabad,504204,0,2
18-10-2025,Telangana,Adilabad,504206,2,1
18-10-2025,Telangana,Adilabad,504209,1,1
18-10-2025,Telangana,Adilabad,504273,0,3
18-10-2025,Telangana,Adilabad,504293,2,3
18-10-2025,Telangana,Adilabad,504303,0,1
18-10-2025,Telangana,Adilabad,504307,2,29
18-10-2025,Telangana,Bhadradri Kothagudem,507123,9,33
18-10-2025,Telangana,Bhadradri Kothagudem,507125,0,3
18-10-2025,Telangana,Bhadradri Kothagudem,507133,2,7
18-10-2025,Telangana,Bhadradri Kothagudem,507137,8,11
18-10-2025,Telangana,Bhadradri Kothagudem,507154,0,2
18-10-2025,Telangana,Bhadradri Kothagudem,507166,4,16
18-10-2025,Telangana,Hanumakonda,505476,1,7
18-10-2025,Telangana,Hanumakonda,506003,1,21
18-10-2025,Telangana,Hanumakonda,506144,0,1
18-10-2025,Telangana,Hanumakonda,506145,1,1
18-10-2025,Telangana,Hanumakonda,506342,2,7
18-10-2025,Telangana,Hyderabad,500001,2,24
18-10-2025,Telangana,Hyderabad,500012,1,8
18-10-2025,Telangana,Hyderabad,500015,2,31
18-10-2025,Telangana,Hyderabad,500022,0,1
18-10-2025,Telangana,Hyderabad,500027,1,12
18-10-2025,Telangana,Hyderabad,500029,2,13
18-10-2025,Telangana,Hyderabad,500038,6,15
18-10-2025,Telangana,Hyderabad,500044,5,8
18-10-2025,Telangana,Hyderabad,500045,1,21
18-10-2025,Telangana,Hyderabad,500050,0,1
18-10-2025,Telangana,Hyderabad,500054,4,20
18-10-2025,Telangana,Hyderabad,500056,0,4
18-10-2025,Telangana,Hyderabad,500064,9,41
18-10-2025,Telangana,Hyderabad,500085,1,2
18-10-2025,Telangana,Hyderabad,500088,0,1
18-10-2025,Telangana,Jagitial,505306,0,1
18-10-2025,Telangana,Jagitial,505326,2,7
18-10-2025,Telangana,Jagitial,505453,2,13
18-10-2025,Telangana,Jagitial,505531,0,1
18-10-2025,Telangana,Jangaon,506302,0,1
18-10-2025,Telangana,Jangoan,506223,0,1
18-10-2025,Telangana,Jangoan,506244,0,1
18-10-2025,Telangana,Jangoan,506302,2,11
18-10-2025,Telangana,Jayashankar Bhupalpally,505184,0,1
18-10-2025,Telangana,Jayashankar Bhupalpally,505503,3,36
18-10-2025,Telangana,Jayashankar Bhupalpally,506345,5,6
18-10-2025,Telangana,Jogulamba Gadwal,509125,11,52
18-10-2025,Telangana,Jogulamba Gadwal,509133,1,0
18-10-2025,Telangana,K.v. Rangareddy,500018,5,8
18-10-2025,Telangana,K.v. Rangareddy,500037,2,11
18-10-2025,Telangana,K.v. Rangareddy,500048,5,30
18-10-2025,Telangana,K.v. Rangareddy,500083,3,4
18-10-2025,Telangana,K.v. Rangareddy,500090,1,5
18-10-2025,Telangana,K.v. Rangareddy,500091,1,19
18-10-2025,Telangana,K.v. Rangareddy,500098,1,4
18-10-2025,Telangana,K.v. Rangareddy,501106,3,8
18-10-2025,Telangana,K.v. Rangareddy,501203,1,17
18-10-2025,Telangana,K.v. Rangareddy,501218,7,16
18-10-2025,Telangana,K.v. Rangareddy,501501,4,22
18-10-2025,Telangana,K.v. Rangareddy,501502,4,11
18-10-2025,Telangana,K.v. Rangareddy,501504,2,8
18-10-2025,Telangana,K.v. Rangareddy,509358,1,2
18-10-2025,Telangana,K.v. Rangareddy,509408,7,19
18-10-2025,Telangana,Kamareddy,503101,2,18
18-10-2025,Telangana,Kamareddy,503108,0,1
18-10-2025,Telangana,Kamareddy,503111,7,45
18-10-2025,Telangana,Kamareddy,503122,2,3
18-10-2025,Telangana,Kamareddy,503301,0,3
18-10-2025,Telangana,Karimnagar,505152,2,3
18-10-2025,Telangana,Karimnagar,505162,1,1
18-10-2025,Telangana,Karimnagar,505185,0,2
18-10-2025,Telangana,Karimnagar,505209,4,26
18-10-2025,Telangana,Karimnagar,505303,0,1
18-10-2025,Telangana,Karimnagar,505325,1,4
18-10-2025,Telangana,Karimnagar,505327,1,4
18-10-2025,Telangana,Karimnagar,505401,1,7
18-10-2025,Telangana,Karimnagar,505445,3,11
18-10-2025,Telangana,Karimnagar,505451,4,13
18-10-2025,Telangana,Karimnagar,505467,0,5
18-10-2025,Telangana,Karimnagar,505468,6,12
18-10-2025,Telangana,Karimnagar,505476,2,0
18-10-2025,Telangana,Karimnagar,505501,0,7
18-10-2025,Telangana,Karimnagar,505514,1,2
18-10-2025,Telangana,Karimnagar,505524,1,2
18-10-2025,Telangana,Karimnagar,505529,1,0
18-10-2025,Telangana,Khammam,507003,13,25
18-10-2025,Telangana,Khammam,507114,3,6
18-10-2025,Telangana,Khammam,507158,4,15
18-10-2025,Telangana,Khammam,507163,2,11
18-10-2025,Telangana,Khammam,507165,1,18
18-10-2025,Telangana,Khammam,507166,0,1
18-10-2025,Telangana,Khammam,507169,3,15
18-10-2025,Telangana,Khammam,507203,3,9
18-10-2025,Telangana,Khammam,507210,3,0
18-10-2025,Telangana,Khammam,507301,1,1
18-10-2025,Telangana,Khammam,507304,1,2
18-10-2025,Telangana,Komaram Bheem,504273,0,6
18-10-2025,Telangana,Komaram Bheem,504293,9,44
18-10-2025,Telangana,Komaram Bheem,504294,3,12
18-10-2025,Telangana,Komaram Bheem,504295,4,26
18-10-2025,Telangana,Komaram Bheem,504296,3,40
18-10-2025,Telangana,Mahabubabad,506104,1,5
18-10-2025,Telangana,Mahabubabad,506318,0,7
18-10-2025,Telangana,Mahabubabad,507210,2,12
18-10-2025,Telangana,Mahabubnagar,509001,17,55
18-10-2025,Telangana,Mahabubnagar,509104,1,2
18-10-2025,Telangana,Mahabubnagar,509128,3,3
18-10-2025,Telangana,Mahabubnagar,509130,3,4
18-10-2025,Telangana,Mahabubnagar,509131,2,1
18-10-2025,Telangana,Mahabubnagar,509135,2,1
18-10-2025,Telangana,Mahabubnagar,509153,2,2
18-10-2025,Telangana,Mahabubnagar,509202,4,11
18-10-2025,Telangana,Mahabubnagar,509206,5,11
18-10-2025,Telangana,Mahabubnagar,509207,4,5
18-10-2025,Telangana,Mahabubnagar,509215,3,1
18-10-2025,Telangana,Mahabubnagar,509217,0,1
18-10-2025,Telangana,Mahabubnagar,509235,2,2
18-10-2025,Telangana,Mahabubnagar,509301,12,30
18-10-2025,Telangana,Mahabubnagar,509321,4,6
18-10-2025,Telangana,Mahabubnagar,509352,2,1
18-10-2025,Telangana,Mahabubnagar,509407,1,2
18-10-2025,Telangana,Mahabubnagar,509408,1,2
18-10-2025,Telangana,Mahabubnagar,509409,1,5
18-10-2025,Telangana,Mancherial,504204,0,9
18-10-2025,Telangana,Mancherial,504206,4,16
18-10-2025,Telangana,Mancherial,504215,2,25
18-10-2025,Telangana,Mancherial,504219,1,7
18-10-2025,Telangana,Mancherial,504302,1,8
18-10-2025,Telangana,Medak,502108,2,11
18-10-2025,Telangana,Medak,502109,1,11
18-10-2025,Telangana,Medak,502114,0,2
18-10-2025,Telangana,Medak,502220,0,5
18-10-2025,Telangana,Medak,502247,1,22
18-10-2025,Telangana,Medak,502249,1,9
18-10-2025,Telangana,Medak,502255,1,16
18-10-2025,Telangana,Medak,502271,0,17
18-10-2025,Telangana,Medak,502276,1,0
18-10-2025,Telangana,Medak,502279,0,10
18-10-2025,Telangana,Medak,502286,4,42
18-10-2025,Telangana,Medak,502293,0,2
18-10-2025,Telangana,Medak,502310,0,2
18-10-2025,Telangana,Medak,502312,2,1
18-10-2025,Telangana,Medak,502313,3,16
18-10-2025,Telangana,Medak,502319,2,6
18-10-2025,Telangana,Medak,502321,0,2
18-10-2025,Telangana,Medak,502336,2,12
18-10-2025,Telangana,Medak,502372,0,2
18-10-2025,Telangana,Medchal-malkajgiri,500010,5,36
18-10-2025,Telangana,Medchal-malkajgiri,500014,4,8
18-10-2025,Telangana,Medchal-malkajgiri,500016,0,2
18-10-2025,Telangana,Medchal-malkajgiri,500043,5,13
18-10-2025,Telangana,Medchal-malkajgiri,500056,5,11
18-10-2025,Telangana,Medchal-malkajgiri,500062,5,22
18-10-2025,Telangana,Medchal-malkajgiri,500068,2,12
18-10-2025,Telangana,Medchal-malkajgiri,500090,13,46
18-10-2025,Telangana,Medchal-malkajgiri,500098,2,13
18-10-2025,Telangana,Medchal−malkajgiri,500014,0,2
18-10-2025,Telangana,Medchal−malkajgiri,500055,2,2
18-10-2025,Telangana,Medchal−malkajgiri,500087,1,2
18-10-2025,Telangana,Mulugu,506168,0,1
18-10-2025,Telangana,Mulugu,506344,1,9
18-10-2025,Telangana,Nagarkurnool,509215,1,7
18-10-2025,Telangana,Nagarkurnool,509301,0,2
18-10-2025,Telangana,Nagarkurnool,509360,8,14
18-10-2025,Telangana,Nagarkurnool,509375,1,6
18-10-2025,Telangana,Nagarkurnool,509385,2,7
18-10-2025,Telangana,Nagarkurnool,509401,3,3
18-10-2025,Telangana,Nagarkurnool,509412,1,3
18-10-2025,Telangana,Nalgonda,508116,7,8
18-10-2025,Telangana,Nalgonda,508201,1,4
18-10-2025,Telangana,Nalgonda,508211,6,27
18-10-2025,Telangana,Nalgonda,508213,7,13
18-10-2025,Telangana,Nalgonda,508256,1,23
18-10-2025,Telangana,Nalgonda,508266,3,19
18-10-2025,Telangana,Nalgonda,508355,1,13
18-10-2025,Telangana,Nalgonda,508374,2,14
18-10-2025,Telangana,Nalgonda,508377,2,4
18-10-2025,Telangana,Narayanpet,509130,3,12
18-10-2025,Telangana,Narayanpet,509311,0,4
18-10-2025,Telangana,Narayanpet,509350,0,2
18-10-2025,Telangana,Narayanpet,509407,1,14
18-10-2025,Telangana,Nirmal,504106,5,37
18-10-2025,Telangana,Nirmal,504203,4,39
18-10-2025,Telangana,Nizamabad,503101,1,2
18-10-2025,Telangana,Nizamabad,503111,2,5
18-10-2025,Telangana,Nizamabad,503122,3,5
18-10-2025,Telangana,Nizamabad,503123,0,4
18-10-2025,Telangana,Nizamabad,503164,0,23
18-10-2025,Telangana,Nizamabad,503174,1,0
18-10-2025,Telangana,Nizamabad,503201,0,1
18-10-2025,Telangana,Nizamabad,503202,0,10
18-10-2025,Telangana,Nizamabad,503207,1,11
18-10-2025,Telangana,Nizamabad,503212,4,20
18-10-2025,Telangana,Nizamabad,503219,2,3
18-10-2025,Telangana,Nizamabad,503224,8,29
18-10-2025,Telangana,Nizamabad,503225,3,5
18-10-2025,Telangana,Nizamabad,503305,2,5
18-10-2025,Telangana,Nizamabad,503308,2,10
18-10-2025,Telangana,Nizamabad,503310,3,6
18-10-2025,Telangana,Peddapalli,505162,1,4
18-10-2025,Telangana,Peddapalli,505174,0,1
18-10-2025,Telangana,Peddapalli,505188,2,2
18-10-2025,Telangana,Peddapalli,505215,0,2
18-10-2025,Telangana,Peddapalli,505514,1,0
18-10-2025,Telangana,Peddapalli,505525,4,16
18-10-2025,Telangana,Rajanna Sircilla,505405,1,4
18-10-2025,Telangana,Rajanna Sircilla,505528,0,1
18-10-2025,Telangana,Sangareddy,502285,3,3
18-10-2025,Telangana,Sangareddy,502286,4,5
18-10-2025,Telangana,Sangareddy,502293,0,3
18-10-2025,Telangana,Sangareddy,502300,9,10
18-10-2025,Telangana,Sangareddy,502307,0,4
18-10-2025,Telangana,Siddipet,502107,2,12
18-10-2025,Telangana,Siddipet,502276,1,10
18-10-2025,Telangana,Siddipet,502278,13,54
18-10-2025,Telangana,Siddipet,502301,0,1
18-10-2025,Telangana,Siddipet,502372,3,17
18-10-2025,Telangana,Siddipet,505467,1,14
18-10-2025,Telangana,Siddipet,505530,0,4
18-10-2025,Telangana,Suryapet,508204,9,64
18-10-2025,Telangana,Suryapet,508221,0,16
18-10-2025,Telangana,Suryapet,508233,2,23
18-10-2025,Telangana,Suryapet,508355,0,1
18-10-2025,Telangana,Suryapet,508376,2,16
18-10-2025,Telangana,Vikarabad,501121,2,42
18-10-2025,Telangana,Vikarabad,501142,11,60
18-10-2025,Telangana,Vikarabad,501143,6,22
18-10-2025,Telangana,Vikarabad,509350,4,43
18-10-2025,Telangana,Wanaparthy,509104,10,42
18-10-2025,Telangana,Wanaparthy,509105,1,8
18-10-2025,Telangana,Wanaparthy,509110,3,7
18-10-2025,Telangana,Wanaparthy,509380,1,9
18-10-2025,Telangana,Wanaparthy,509382,1,9
18-10-2025,Telangana,Warangal,506001,2,2
18-10-2025,Telangana,Warangal,506003,0,2
18-10-2025,Telangana,Warangal,506104,2,1
18-10-2025,Telangana,Warangal,506151,0,1
18-10-2025,Telangana,Warangal,506165,2,0
18-10-2025,Telangana,Warangal,506172,0,2
18-10-2025,Telangana,Warangal,506201,0,1
18-10-2025,Telangana,Warangal,506331,1,3
18-10-2025,Telangana,Warangal,506368,3,6
18-10-2025,Telangana,Warangal,506381,0,1
18-10-2025,Telangana,Warangal Rural,506006,0,2
18-10-2025,Telangana,Warangal Rural,506122,1,15
18-10-2025,Telangana,Warangal Rural,506316,0,4
18-10-2025,Telangana,Warangal Rural,506369,0,5
18-10-2025,Telangana,Warangal Urban,506166,0,2
18-10-2025,Telangana,Yadadri.,508101,1,25
18-10-2025,Telangana,Yadadri.,508105,0,10
19-10-2025,Telangana,Adilabad,504002,0,3
19-10-2025,Telangana,Adilabad,504208,0,2
19-10-2025,Telangana,Adilabad,504272,1,0
19-10-2025,Telangana,Adilabad,504273,0,1
19-10-2025,Telangana,Adilabad,504313,0,1
19-10-2025,Telangana,Adilabad,504346,2,17
19-10-2025,Telangana,Bhadradri Kothagudem,507103,0,1
19-10-2025,Telangana,Bhadradri Kothagudem,507115,12,47
19-10-2025,Telangana,Bhadradri Kothagudem,507116,3,8
19-10-2025,Telangana,Bhadradri Kothagudem,507117,11,27
19-10-2025,Telangana,Bhadradri Kothagudem,507123,7,40
19-10-2025,Telangana,Bhadradri Kothagudem,507301,9,22
19-10-2025,Telangana,Bhadradri Kothagudem,507306,13,28
19-10-2025,Telangana,Hanumakonda,505471,0,1
19-10-2025,Telangana,Hanumakonda,506001,9,41
19-10-2025,Telangana,Hanumakonda,506003,8,24
19-10-2025,Telangana,Hanumakonda,506009,1,8
19-10-2025,Telangana,Hanumakonda,506164,0,2
19-10-2025,Telangana,Hanumakonda,506319,1,9
19-10-2025,Telangana,Hyderabad,500024,2,21
19-10-2025,Telangana,Hyderabad,500027,3,17
19-10-2025,Telangana,Hyderabad,500028,12,48
19-10-2025,Telangana,Hyderabad,500029,7,8
19-10-2025,Telangana,Hyderabad,500034,8,19
19-10-2025,Telangana,Hyderabad,500036,10,23
19-10-2025,Telangana,Hyderabad,500050,1,1
19-10-2025,Telangana,Hyderabad,500072,6,5
19-10-2025,Telangana,Hyderabad,500082,4,11
19-10-2025,Telangana,Hyderabad,500087,0,1
19-10-2025,Telangana,Hyderabad,500095,0,1
19-10-2025,Telangana,Jagitial,505453,0,11
19-10-2025,Telangana,Jagitial,505460,1,10
19-10-2025,Telangana,Jagitial,505532,1,18
19-10-2025,Telangana,Jayashankar Bhupalpally,505503,9,40
19-10-2025,Telangana,Jayashankar Bhupalpally,506345,2,7
19-10-2025,Telangana,Jayashankar Bhupalpally,506356,2,21
19-10-2025,Telangana,Jayashankar Bhupalpally,506366,0,23
19-10-2025,Telangana,Jogulamba Gadwal,509126,9,15
19-10-2025,Telangana,Jogulamba Gadwal,509128,16,70
19-10-2025,Telangana,K.v. Rangareddy,500005,8,49
19-10-2025,Telangana,K.v. Rangareddy,500014,2,6
19-10-2025,Telangana,K.v. Rangareddy,500039,5,20
19-10-2025,Telangana,K.v. Rangareddy,500078,3,22
19-10-2025,Telangana,K.v. Rangareddy,500086,13,14
19-10-2025,Telangana,K.v. Rangareddy,501218,9,24
19-10-2025,Telangana,K.v. Rangareddy,501501,3,13
19-10-2025,Telangana,K.v. Rangareddy,501503,4,8
19-10-2025,Telangana,K.v. Rangareddy,501506,4,12
19-10-2025,Telangana,K.v. Rangareddy,501510,7,34
19-10-2025,Telangana,K.v. Rangareddy,509217,4,8
19-10-2025,Telangana,K.v. Rangareddy,509321,2,28
19-10-2025,Telangana,K.v. Rangareddy,509327,4,5
19-10-2025,Telangana,K.v. Rangareddy,509335,7,3
19-10-2025,Telangana,K.v. Rangareddy,509337,1,2
19-10-2025,Telangana,K.v. Rangareddy,509339,0,1
19-10-2025,Telangana,Kamareddy,503101,4,6
19-10-2025,Telangana,Kamareddy,503102,1,9
19-10-2025,Telangana,Kamareddy,503124,0,4
19-10-2025,Telangana,Kamareddy,503144,4,25
19-10-2025,Telangana,Kamareddy,503306,1,4
19-10-2025,Telangana,Karimnagar,505153,0,5
19-10-2025,Telangana,Karimnagar,505172,3,10
19-10-2025,Telangana,Karimnagar,505174,1,5
19-10-2025,Telangana,Karimnagar,505185,0,3
19-10-2025,Telangana,Karimnagar,505209,5,18
19-10-2025,Telangana,Karimnagar,505214,1,0
19-10-2025,Telangana,Karimnagar,505326,2,5
19-10-2025,Telangana,Karimnagar,505451,8,18
19-10-2025,Telangana,Karimnagar,505462,1,1
19-10-2025,Telangana,Karimnagar,505468,4,9
19-10-2025,Telangana,Karimnagar,505498,1,9
19-10-2025,Telangana,Karimnagar,505501,2,2
19-10-2025,Telangana,Karimnagar,505505,1,15
19-10-2025,Telangana,Karimnagar,505514,1,0
19-10-2025,Telangana,Karimnagar,505529,1,3
19-10-2025,Telangana,Khammam,507002,7,26
19-10-2025,Telangana,Khammam,507101,0,2
19-10-2025,Telangana,Khammam,507115,1,3
19-10-2025,Telangana,Khammam,507128,1,1
19-10-2025,Telangana,Khammam,507136,0,1
19-10-2025,Telangana,Khammam,507137,1,0
19-10-2025,Telangana,Khammam,507157,2,8
19-10-2025,Telangana,Khammam,507163,4,13
19-10-2025,Telangana,Khammam,507208,9,20
19-10-2025,Telangana,Khammam,507304,1,3
19-10-2025,Telangana,Khammam,507316,0,3
19-10-2025,Telangana,Khammam,507318,2,9
19-10-2025,Telangana,Komaram Bheem,504311,0,2
19-10-2025,Telangana,Komaram Bheem,504313,4,24
19-10-2025,Telangana,Mahabubabad,506105,3,19
19-10-2025,Telangana,Mahabubabad,506310,1,1
19-10-2025,Telangana,Mahabubabad,506318,0,4
19-10-2025,Telangana,Mahabubabad,507211,5,22
19-10-2025,Telangana,Mahabubnagar,509125,11,7
19-10-2025,Telangana,Mahabubnagar,509127,3,5
19-10-2025,Telangana,Mahabubnagar,509129,2,3
19-10-2025,Telangana,Mahabubnagar,509135,3,1
19-10-2025,Telangana,Mahabubnagar,509201,4,5
19-10-2025,Telangana,Mahabubnagar,509209,3,2
19-10-2025,Telangana,Mahabubnagar,509210,6,34
19-10-2025,Telangana,Mahabubnagar,509215,0,1
19-10-2025,Telangana,Mahabubnagar,509301,14,31
19-10-2025,Telangana,Mahabubnagar,509321,2,4
19-10-2025,Telangana,Mahabubnagar,509380,5,13
19-10-2025,Telangana,Mancherial,504208,5,23
19-10-2025,Telangana,Mancherial,504214,0,16
19-10-2025,Telangana,Mancherial,504231,2,12
19-10-2025,Telangana,Mancherial,504272,1,9
19-10-2025,Telangana,Mancherial,504273,0,5
19-10-2025,Telangana,Medak,502001,0,3
19-10-2025,Telangana,Medak,502251,0,3
19-10-2025,Telangana,Medak,502256,2,1
19-10-2025,Telangana,Medak,502269,2,5
19-10-2025,Telangana,Medak,502276,0,1
19-10-2025,Telangana,Medak,502277,2,1
19-10-2025,Telangana,Medak,502296,9,1
19-10-2025,Telangana,Medak,502310,0,1
19-10-2025,Telangana,Medak,502316,2,11
19-10-2025,Telangana,Medak,502318,2,0
19-10-2025,Telangana,Medak,502329,0,1
19-10-2025,Telangana,Medak,502334,4,8
19-10-2025,Telangana,Medak,502345,2,6
19-10-2025,Telangana,Medak,502372,2,0
19-10-2025,Telangana,Medchal-malkajgiri,500043,4,17
19-10-2025,Telangana,Medchal-malkajgiri,500055,18,87
19-10-2025,Telangana,Medchal-malkajgiri,500056,3,11
19-10-2025,Telangana,Medchal-malkajgiri,500083,9,27
19-10-2025,Telangana,Medchal-malkajgiri,500098,3,13
19-10-2025,Telangana,Mulugu,506172,1,20
19-10-2025,Telangana,Mulugu,506343,0,13
19-10-2025,Telangana,Nagarkurnool,509201,3,4
19-10-2025,Telangana,Nagarkurnool,509215,0,8
19-10-2025,Telangana,Nagarkurnool,509349,3,1
19-10-2025,Telangana,Nagarkurnool,509360,6,13
19-10-2025,Telangana,Nagarkurnool,509375,4,6
19-10-2025,Telangana,Nagarkurnool,509376,3,5
19-10-2025,Telangana,Nagarkurnool,509385,3,10
19-10-2025,Telangana,Nagarkurnool,509412,4,6
19-10-2025,Telangana,Nalgonda,508112,1,0
19-10-2025,Telangana,Nalgonda,508202,5,15
19-10-2025,Telangana,Nalgonda,508206,0,2
19-10-2025,Telangana,Nalgonda,508221,1,1
19-10-2025,Telangana,Nalgonda,508222,1,1
19-10-2025,Telangana,Nalgonda,508234,0,1
19-10-2025,Telangana,Nalgonda,508245,5,15
19-10-2025,Telangana,Nalgonda,508256,1,26
19-10-2025,Telangana,Nalgonda,508279,1,0
19-10-2025,Telangana,Narayanpet,509205,3,16
19-10-2025,Telangana,Nirmal,504101,4,19
19-10-2025,Telangana,Nirmal,504102,5,24
19-10-2025,Telangana,Nirmal,504104,1,6
19-10-2025,Telangana,Nirmal,504106,9,56
