date,state,district,pincode,bio_age_5_17,bio_age_17_
21-08-2025,Telangana,Mulugu,506349,3,2
21-08-2025,Telangana,Nagarkurnool,509105,0,2
21-08-2025,Telangana,Nagarkurnool,509406,1,0
21-08-2025,Telangana,Nagarkurnool,509412,2,0
21-08-2025,Telangana,Nalgonda,508101,6,3
21-08-2025,Telangana,Nalgonda,508114,4,4
21-08-2025,Telangana,Nalgonda,508116,6,10
21-08-2025,Telangana,Nalgonda,508126,1,9
21-08-2025,Telangana,Nalgonda,508211,4,8
21-08-2025,Telangana,Nalgonda,508233,3,3
21-08-2025,Telangana,Nalgonda,508245,1,4
21-08-2025,Telangana,Nalgonda,508248,10,27
21-08-2025,Telangana,Nalgonda,508277,5,2
21-08-2025,Telangana,Nalgonda,508284,7,0
21-08-2025,Telangana,Nalgonda,508377,1,7
21-08-2025,Telangana,Narayanpet,509204,1,0
21-08-2025,Telangana,Narayanpet,509350,0,1
21-08-2025,Telangana,Nirmal,504102,3,4
21-08-2025,Telangana,Nirmal,504105,1,5
21-08-2025,Telangana,Nizamabad,503123,0,1
21-08-2025,Telangana,Nizamabad,503165,12,13
21-08-2025,Telangana,Nizamabad,503175,4,11
21-08-2025,Telangana,Nizamabad,503201,4,1
21-08-2025,Telangana,Nizamabad,503207,10,11
21-08-2025,Telangana,Nizamabad,503224,3,9
21-08-2025,Telangana,Nizamabad,503230,3,19
21-08-2025,Telangana,Nizamabad,503235,11,9
21-08-2025,Telangana,Nizamabad,503311,1,9
21-08-2025,Telangana,Peddapalli,505174,1,1
21-08-2025,Telangana,Peddapalli,505184,1,2
21-08-2025,Telangana,Peddapalli,505215,0,2
21-08-2025,Telangana,Rajanna Sircilla,505307,1,1
21-08-2025,Telangana,Rangareddy,501505,1,5
21-08-2025,Telangana,Rangareddy,501510,0,7
21-08-2025,Telangana,Sangareddy,502210,3,1
21-08-2025,Telangana,Sangareddy,502318,2,1
21-08-2025,Telangana,Sangareddy,502319,8,1
21-08-2025,Telangana,Siddipet,502247,3,4
21-08-2025,Telangana,Siddipet,502277,0,1
21-08-2025,Telangana,Siddipet,502301,2,2
21-08-2025,Telangana,Suryapet,508111,2,0
21-08-2025,Telangana,Suryapet,508234,0,3
21-08-2025,Telangana,Vikarabad,501121,2,3
21-08-2025,Telangana,Vikarabad,501143,1,4
21-08-2025,Telangana,Vikarabad,509336,1,7
21-08-2025,Telangana,Vikarabad,509340,0,2
21-08-2025,Telangana,Wanaparthy,509104,2,9
21-08-2025,Telangana,Wanaparthy,509110,1,0
21-08-2025,Telangana,Wanaparthy,509206,9,10
21-08-2025,Telangana,Warangal,506006,1,3
21-08-2025,Telangana,Warangal,506013,0,2
21-08-2025,Telangana,Warangal,506163,2,3
21-08-2025,Telangana,Warangal,506169,1,3
21-08-2025,Telangana,Warangal,506303,1,1
21-08-2025,Telangana,Warangal,506342,0,3
21-08-2025,Telangana,Warangal,506368,2,7
21-08-2025,Telangana,Warangal,506371,0,3
21-08-2025,Telangana,Warangal Rural,506314,0,2
21-08-2025,Telangana,Warangal Rural,506391,1,2
21-08-2025,Telangana,Warangal Urban,506006,0,2
21-08-2025,Telangana,Yadadri.,508252,4,8
21-08-2025,Telangana,Yadadri.,508286,3,1
29-08-2025,Telangana,Mahabubnagar,509357,3,7
29-08-2025,Telangana,Mahabubnagar,509358,0,1
29-08-2025,Telangana,Mahabubnagar,509408,6,4
29-08-2025,Telangana,Mancherial,504214,3,4
29-08-2025,Telangana,Mancherial,504301,0,1
29-08-2025,Telangana,Medak,502032,6,2
29-08-2025,Telangana,Medak,502247,5,6
29-08-2025,Telangana,Medak,502249,3,5
29-08-2025,Telangana,Medak,502255,6,3
29-08-2025,Telangana,Medak,502286,17,21
29-08-2025,Telangana,Medak,502293,3,17
29-08-2025,Telangana,Medak,502300,1,1
29-08-2025,Telangana,Medak,502301,5,6
29-08-2025,Telangana,Medak,502302,2,2
29-08-2025,Telangana,Medak,502307,7,3
29-08-2025,Telangana,Medak,502310,1,11
29-08-2025,Telangana,Medak,502311,2,2
29-08-2025,Telangana,Medak,502318,2,3
29-08-2025,Telangana,Medak,502319,6,13
29-08-2025,Telangana,Medak,502371,1,1
29-08-2025,Telangana,Medak,502381,2,8
29-08-2025,Telangana,Medchal-malkajgiri,500037,0,5
29-08-2025,Telangana,Medchal-malkajgiri,500092,1,3
29-08-2025,Telangana,Medchal-malkajgiri,500100,1,1
29-08-2025,Telangana,Medchal−malkajgiri,500014,0,2
29-08-2025,Telangana,Medchal−malkajgiri,500072,3,3
29-08-2025,Telangana,Medchal−malkajgiri,500083,0,1
29-08-2025,Telangana,Mulugu,506165,1,6
29-08-2025,Telangana,Mulugu,506343,1,3
29-08-2025,Telangana,Mulugu,507133,1,5
29-08-2025,Telangana,Mulugu,507136,3,16
29-08-2025,Telangana,Nagarkurnool,509102,0,3
29-08-2025,Telangana,Nagarkurnool,509215,1,2
29-08-2025,Telangana,Nagarkurnool,509320,0,3
29-08-2025,Telangana,Nagarkurnool,509376,1,4
29-08-2025,Telangana,Nagarkurnool,509412,0,2
29-08-2025,Telangana,Nalgonda,508112,4,1
29-08-2025,Telangana,Nalgonda,508203,1,2
29-08-2025,Telangana,Nalgonda,508207,30,54
29-08-2025,Telangana,Nalgonda,508221,12,3
29-08-2025,Telangana,Nalgonda,508222,3,5
29-08-2025,Telangana,Nalgonda,508243,6,12
29-08-2025,Telangana,Nalgonda,508244,9,8
29-08-2025,Telangana,Nalgonda,508245,2,6
29-08-2025,Telangana,Nalgonda,508280,3,2
29-08-2025,Telangana,Nalgonda,508284,11,1
29-08-2025,Telangana,Nalgonda,508355,1,3
29-08-2025,Telangana,Nalgonda,508374,5,3
29-08-2025,Telangana,Narayanpet,509130,2,7
29-08-2025,Telangana,Narayanpet,509204,2,0
29-08-2025,Telangana,Narayanpet,509205,1,1
29-08-2025,Telangana,Narayanpet,509208,4,9
29-08-2025,Telangana,Nirmal,504103,5,38
29-08-2025,Telangana,Nizamabad,503002,8,19
29-08-2025,Telangana,Nizamabad,503124,0,2
29-08-2025,Telangana,Nizamabad,503224,13,18
29-08-2025,Telangana,Nizamabad,503301,2,1
29-08-2025,Telangana,Nizamabad,503302,1,7
29-08-2025,Telangana,Nizamabad,503310,3,21
29-08-2025,Telangana,Peddapalli,505162,0,4
29-08-2025,Telangana,Peddapalli,505185,1,9
29-08-2025,Telangana,Peddapalli,505186,0,3
29-08-2025,Telangana,Peddapalli,505416,1,4
29-08-2025,Telangana,Peddapalli,505514,0,9
29-08-2025,Telangana,Rajanna Sircilla,505304,2,0
29-08-2025,Telangana,Rajanna Sircilla,505404,0,2
29-08-2025,Telangana,Rangareddy,501510,0,8
29-08-2025,Telangana,Sangareddy,502221,1,2
29-08-2025,Telangana,Sangareddy,502228,4,0
29-08-2025,Telangana,Sangareddy,502270,1,14
29-08-2025,Telangana,Sangareddy,502273,2,10
29-08-2025,Telangana,Sangareddy,502291,2,0
29-08-2025,Telangana,Sangareddy,502319,1,2
29-08-2025,Telangana,Siddipet,502277,1,2
29-08-2025,Telangana,Siddipet,502311,0,2
29-08-2025,Telangana,Siddipet,502334,2,0
29-08-2025,Telangana,Siddipet,506224,0,1
29-08-2025,Telangana,Siddipet,506355,0,1
29-08-2025,Telangana,Siddipet,506367,0,1
29-08-2025,Telangana,Suryapet,508206,3,23
29-08-2025,Telangana,Suryapet,508212,2,1
29-08-2025,Telangana,Suryapet,508213,5,16
29-08-2025,Telangana,Suryapet,508222,1,1
29-08-2025,Telangana,Suryapet,508279,0,3
29-08-2025,Telangana,Vikarabad,501141,5,4
29-08-2025,Telangana,Vikarabad,501142,2,5
29-08-2025,Telangana,Vikarabad,501143,2,3
29-08-2025,Telangana,Vikarabad,501203,0,1
29-08-2025,Telangana,Vikarabad,501501,6,5
29-08-2025,Telangana,Vikarabad,509336,9,2
29-08-2025,Telangana,Vikarabad,509339,0,1
29-08-2025,Telangana,Wanaparthy,509130,0,4
29-08-2025,Telangana,Wanaparthy,509380,0,1
29-08-2025,Telangana,Wanaparthy,509382,2,1
29-08-2025,Telangana,Warangal,506003,0,1
29-08-2025,Telangana,Warangal,506005,4,1
29-08-2025,Telangana,Warangal,506132,2,12
29-08-2025,Telangana,Warangal,506134,2,0
29-08-2025,Telangana,Warangal,506151,0,1
29-08-2025,Telangana,Warangal,506169,1,2
29-08-2025,Telangana,Warangal,506303,0,4
29-08-2025,Telangana,Warangal,506331,7,6
29-08-2025,Telangana,Warangal,506347,0,2
29-08-2025,Telangana,Warangal,506349,8,10
29-08-2025,Telangana,Warangal,506352,1,1
29-08-2025,Telangana,Warangal,506355,0,1
29-08-2025,Telangana,Warangal,506369,1,2
29-08-2025,Telangana,Warangal,506370,1,2
29-08-2025,Telangana,Warangal Rural,506332,0,2
29-08-2025,Telangana,Warangal Urban,505471,0,1
29-08-2025,Telangana,Warangal Urban,506371,2,1
29-08-2025,Telangana,Yadadri.,508113,9,6
29-08-2025,Telangana,Adilabad,504106,0,2
29-08-2025,Telangana,Adilabad,504201,4,5
29-08-2025,Telangana,Adilabad,504205,5,4
29-08-2025,Telangana,Adilabad,504214,1,15
29-08-2025,Telangana,Adilabad,504216,0,8
29-08-2025,Telangana,Adilabad,504219,2,10
29-08-2025,Telangana,Adilabad,504231,0,1
29-08-2025,Telangana,Adilabad,504251,4,10
29-08-2025,Telangana,Adilabad,504295,6,12
29-08-2025,Telangana,Adilabad,504304,12,18
29-08-2025,Telangana,Adilabad,504306,2,2
29-08-2025,Telangana,Adilabad,504313,2,1
29-08-2025,Telangana,Bhadradri Kothagudem,507101,16,7
29-08-2025,Telangana,Bhadradri Kothagudem,507166,2,3
29-08-2025,Telangana,Bhadradri Kothagudem,507301,4,8
29-08-2025,Telangana,Hanumakonda,505101,0,3
29-08-2025,Telangana,Hanumakonda,506003,0,2
29-08-2025,Telangana,Hanumakonda,506009,0,2
29-08-2025,Telangana,Hanumakonda,506310,0,7
29-08-2025,Telangana,Hanumakonda,506349,0,1
29-08-2025,Telangana,Hyderabad,500003,14,11
29-08-2025,Telangana,Hyderabad,500004,6,8
29-08-2025,Telangana,Hyderabad,500006,12,22
29-08-2025,Telangana,Hyderabad,500011,3,15
29-08-2025,Telangana,Hyderabad,500018,9,17
29-08-2025,Telangana,Hyderabad,500024,4,20
29-08-2025,Telangana,Hyderabad,500029,5,13
29-08-2025,Telangana,Hyderabad,500034,2,4
29-08-2025,Telangana,Hyderabad,500038,4,6
29-08-2025,Telangana,Hyderabad,500047,1,0
29-08-2025,Telangana,Hyderabad,500060,0,1
29-08-2025,Telangana,Hyderabad,500062,5,7
29-08-2025,Telangana,Hyderabad,500065,10,9
29-08-2025,Telangana,Hyderabad,500069,0,1
29-08-2025,Telangana,Hyderabad,500073,1,2
29-08-2025,Telangana,Hyderabad,500087,1,0
29-08-2025,Telangana,Jagitial,505460,2,2
29-08-2025,Telangana,Jangaon,506316,1,0
29-08-2025,Telangana,Jangoan,506252,1,9
29-08-2025,Telangana,Jangoan,506367,0,3
29-08-2025,Telangana,Jayashankar Bhupalpally,506168,3,1
29-08-2025,Telangana,Jayashankar Bhupalpally,506356,1,1
29-08-2025,Telangana,Jogulamba Gadwal,509125,10,13
29-08-2025,Telangana,K.v. Rangareddy,500037,8,7
29-08-2025,Telangana,K.v. Rangareddy,500047,10,6
29-08-2025,Telangana,K.v. Rangareddy,500051,1,1
29-08-2025,Telangana,K.v. Rangareddy,500068,10,19
29-08-2025,Telangana,K.v. Rangareddy,500075,1,16
29-08-2025,Telangana,K.v. Rangareddy,500079,6,8
29-08-2025,Telangana,K.v. Rangareddy,500086,3,6
29-08-2025,Telangana,K.v. Rangareddy,500097,8,12
29-08-2025,Telangana,K.v. Rangareddy,501101,13,33
29-08-2025,Telangana,K.v. Rangareddy,501142,8,31
29-08-2025,Telangana,K.v. Rangareddy,501143,2,10
29-08-2025,Telangana,K.v. Rangareddy,501144,6,8
29-08-2025,Telangana,K.v. Rangareddy,509216,5,17
29-08-2025,Telangana,K.v. Rangareddy,509228,2,6
29-08-2025,Telangana,K.v. Rangareddy,509337,2,2
29-08-2025,Telangana,K.v. Rangareddy,509410,1,9
29-08-2025,Telangana,Kamareddy,503110,0,1
29-08-2025,Telangana,Kamareddy,503114,0,1
29-08-2025,Telangana,Kamareddy,503125,1,1
29-08-2025,Telangana,Kamareddy,503301,1,0
29-08-2025,Telangana,Karimnagar,505187,3,32
29-08-2025,Telangana,Karimnagar,505302,3,4
29-08-2025,Telangana,Karimnagar,505307,4,4
29-08-2025,Telangana,Karimnagar,505330,3,1
29-08-2025,Telangana,Karimnagar,505415,6,4
29-08-2025,Telangana,Karimnagar,505425,3,6
29-08-2025,Telangana,Karimnagar,505453,7,1
29-08-2025,Telangana,Karimnagar,505462,0,3
29-08-2025,Telangana,Karimnagar,505469,2,23
29-08-2025,Telangana,Karimnagar,505470,2,2
29-08-2025,Telangana,Karimnagar,505473,1,3
29-08-2025,Telangana,Karimnagar,505481,2,6
29-08-2025,Telangana,Karimnagar,505502,2,10
29-08-2025,Telangana,Karimnagar,505503,11,15
29-08-2025,Telangana,Khammam,507002,16,9
29-08-2025,Telangana,Khammam,507003,6,9
29-08-2025,Telangana,Khammam,507115,9,6
29-08-2025,Telangana,Khammam,507124,3,1
29-08-2025,Telangana,Khammam,507128,5,0
29-08-2025,Telangana,Khammam,507168,0,3
29-08-2025,Telangana,Khammam,507182,5,7
29-08-2025,Telangana,Khammam,507201,2,4
29-08-2025,Telangana,Khammam,507210,2,1
29-08-2025,Telangana,Khammam,507305,1,2
29-08-2025,Telangana,Khammam,507316,1,1
29-08-2025,Telangana,Komaram Bheem,504292,0,5
29-08-2025,Telangana,Komaram Bheem,504313,0,2
29-08-2025,Telangana,Mahabubabad,506112,4,2
29-08-2025,Telangana,Mahabubabad,506135,2,3
29-08-2025,Telangana,Mahabubabad,506381,1,3
29-08-2025,Telangana,Mahabubabad,507210,2,1
29-08-2025,Telangana,Mahabubnagar,509126,3,2
29-08-2025,Telangana,Mahabubnagar,509127,2,6
29-08-2025,Telangana,Mahabubnagar,509132,5,5
29-08-2025,Telangana,Mahabubnagar,509153,6,3
29-08-2025,Telangana,Mahabubnagar,509201,2,30
29-08-2025,Telangana,Mahabubnagar,509206,2,9
29-08-2025,Telangana,Mahabubnagar,509321,4,10
29-08-2025,Telangana,Mahabubnagar,509327,2,5
30-08-2025,Telangana,Adilabad,504002,0,1
30-08-2025,Telangana,Adilabad,504101,0,2
30-08-2025,Telangana,Adilabad,504102,7,14
30-08-2025,Telangana,Adilabad,504105,1,2
30-08-2025,Telangana,Adilabad,504204,3,2
30-08-2025,Telangana,Adilabad,504209,5,1
30-08-2025,Telangana,Adilabad,504293,3,9
30-08-2025,Telangana,Adilabad,504301,2,1
30-08-2025,Telangana,Adilabad,504313,0,1
30-08-2025,Telangana,Bhadradri Kothagudem,507122,0,4
30-08-2025,Telangana,Bhadradri Kothagudem,507124,1,6
30-08-2025,Telangana,Bhadradri Kothagudem,507140,1,1
30-08-2025,Telangana,Hanumakonda,505102,0,11
30-08-2025,Telangana,Hanumakonda,505471,0,2
30-08-2025,Telangana,Hanumakonda,506015,2,4
30-08-2025,Telangana,Hanumakonda,506145,0,1
30-08-2025,Telangana,Hanumakonda,506310,0,3
30-08-2025,Telangana,Hanumakonda,506349,0,1
30-08-2025,Telangana,Hyderabad,500001,15,12
30-08-2025,Telangana,Hyderabad,500012,10,8
30-08-2025,Telangana,Hyderabad,500015,24,14
30-08-2025,Telangana,Hyderabad,500022,1,1
30-08-2025,Telangana,Hyderabad,500025,2,2
30-08-2025,Telangana,Hyderabad,500031,0,1
30-08-2025,Telangana,Hyderabad,500040,10,9
30-08-2025,Telangana,Hyderabad,500044,12,9
30-08-2025,Telangana,Hyderabad,500054,15,9
30-08-2025,Telangana,Hyderabad,500056,3,5
30-08-2025,Telangana,Hyderabad,500057,2,2
30-08-2025,Telangana,Hyderabad,500061,36,19
30-08-2025,Telangana,Hyderabad,500073,2,1
30-08-2025,Telangana,Hyderabad,500091,6,3
30-08-2025,Telangana,Jagitial,505326,1,5
30-08-2025,Telangana,Jagitial,505331,3,1
30-08-2025,Telangana,Jagitial,505501,4,0
30-08-2025,Telangana,Jangaon,506222,0,2
30-08-2025,Telangana,Jangoan,506224,0,1
30-08-2025,Telangana,Jangoan,506302,2,1
30-08-2025,Telangana,Jangoan,506303,0,1
30-08-2025,Telangana,Jangoan,506316,1,2
30-08-2025,Telangana,Jayashankar Bhupalpally,506169,3,3
30-08-2025,Telangana,Jogulamba Gadwal,509132,1,5
30-08-2025,Telangana,K.v. Rangareddy,500008,1,1
30-08-2025,Telangana,K.v. Rangareddy,500019,20,18
30-08-2025,Telangana,K.v. Rangareddy,500030,8,6
30-08-2025,Telangana,K.v. Rangareddy,500039,6,8
30-08-2025,Telangana,K.v. Rangareddy,500050,10,11
30-08-2025,Telangana,K.v. Rangareddy,500058,13,18
30-08-2025,Telangana,K.v. Rangareddy,500060,13,18
30-08-2025,Telangana,K.v. Rangareddy,500077,7,3
30-08-2025,Telangana,K.v. Rangareddy,500097,8,10
30-08-2025,Telangana,K.v. Rangareddy,501143,13,39
30-08-2025,Telangana,K.v. Rangareddy,501401,7,9
30-08-2025,Telangana,K.v. Rangareddy,501503,7,6
30-08-2025,Telangana,K.v. Rangareddy,501506,4,10
30-08-2025,Telangana,K.v. Rangareddy,501510,18,16
30-08-2025,Telangana,K.v. Rangareddy,509337,0,4
30-08-2025,Telangana,K.v. Rangareddy,509340,1,10
30-08-2025,Telangana,K.v. Rangareddy,509408,3,17
30-08-2025,Telangana,K.v. Rangareddy,509410,2,5
30-08-2025,Telangana,Kamareddy,503114,1,1
30-08-2025,Telangana,Kamareddy,503123,1,2
30-08-2025,Telangana,Karimnagar,505153,5,17
30-08-2025,Telangana,Karimnagar,505172,5,22
30-08-2025,Telangana,Karimnagar,505188,8,8
30-08-2025,Telangana,Karimnagar,505209,7,16
30-08-2025,Telangana,Karimnagar,505212,4,50
30-08-2025,Telangana,Karimnagar,505325,9,5
30-08-2025,Telangana,Karimnagar,505402,2,7
30-08-2025,Telangana,Karimnagar,505452,5,8
30-08-2025,Telangana,Karimnagar,505453,3,2
30-08-2025,Telangana,Karimnagar,505454,7,5
30-08-2025,Telangana,Karimnagar,505472,0,2
30-08-2025,Telangana,Karimnagar,505497,1,6
30-08-2025,Telangana,Karimnagar,505498,1,3
30-08-2025,Telangana,Karimnagar,505505,0,8
30-08-2025,Telangana,Karimnagar,505531,8,5
30-08-2025,Telangana,Khammam,507114,8,5
30-08-2025,Telangana,Khammam,507115,7,3
30-08-2025,Telangana,Khammam,507122,5,7
30-08-2025,Telangana,Khammam,507133,2,0
30-08-2025,Telangana,Khammam,507158,2,4
30-08-2025,Telangana,Khammam,507160,2,4
30-08-2025,Telangana,Khammam,507161,2,6
30-08-2025,Telangana,Khammam,507164,4,3
30-08-2025,Telangana,Khammam,507166,3,3
30-08-2025,Telangana,Khammam,507168,0,1
30-08-2025,Telangana,Khammam,507182,5,1
30-08-2025,Telangana,Khammam,507305,0,8
30-08-2025,Telangana,Komaram Bheem,504292,1,9
30-08-2025,Telangana,Mahabubabad,506105,0,2
30-08-2025,Telangana,Mahabubabad,506324,5,6
30-08-2025,Telangana,Mahabubnagar,509131,1,2
30-08-2025,Telangana,Mahabubnagar,509204,9,8
30-08-2025,Telangana,Mahabubnagar,509217,0,1
30-08-2025,Telangana,Mahabubnagar,509301,21,16
30-08-2025,Telangana,Mahabubnagar,509311,3,6
30-08-2025,Telangana,Mahabubnagar,509320,2,1
30-08-2025,Telangana,Mahabubnagar,509336,8,2
30-08-2025,Telangana,Mahabubnagar,509339,6,6
30-08-2025,Telangana,Mahabubnagar,509351,0,3
30-08-2025,Telangana,Mahabubnagar,509353,12,8
30-08-2025,Telangana,Mahabubnagar,509376,4,27
30-08-2025,Telangana,Mahabubnagar,509381,2,12
30-08-2025,Telangana,Mahabubnagar,509401,3,19
30-08-2025,Telangana,Mahabubnagar,509410,0,2
30-08-2025,Telangana,Mancherial,504201,3,5
30-08-2025,Telangana,Mancherial,504207,1,2
30-08-2025,Telangana,Mancherial,504214,4,8
30-08-2025,Telangana,Mancherial,504219,2,3
30-08-2025,Telangana,Mancherial,504273,0,1
30-08-2025,Telangana,Medak,502102,3,3
30-08-2025,Telangana,Medak,502108,14,7
30-08-2025,Telangana,Medak,502125,0,3
30-08-2025,Telangana,Medak,502210,2,5
30-08-2025,Telangana,Medak,502249,7,7
30-08-2025,Telangana,Medak,502255,3,3
30-08-2025,Telangana,Medak,502269,7,16
30-08-2025,Telangana,Medak,502278,1,1
30-08-2025,Telangana,Medak,502279,8,55
30-08-2025,Telangana,Medak,502280,13,20
30-08-2025,Telangana,Medak,502290,2,5
30-08-2025,Telangana,Medak,502302,10,15
30-08-2025,Telangana,Medak,502303,6,5
30-08-2025,Telangana,Medak,502312,2,2
30-08-2025,Telangana,Medak,502318,1,4
30-08-2025,Telangana,Medak,502319,13,13
30-08-2025,Telangana,Medak,502321,0,5
30-08-2025,Telangana,Medak,502329,3,2
30-08-2025,Telangana,Medak,502334,3,10
30-08-2025,Telangana,Medak,502335,3,5
30-08-2025,Telangana,Medchal-malkajgiri,500051,2,0
30-08-2025,Telangana,Medchal-malkajgiri,500068,2,5
30-08-2025,Telangana,Medchal-malkajgiri,500072,4,8
30-08-2025,Telangana,Medchal−malkajgiri,500039,6,0
30-08-2025,Telangana,Medchal−malkajgiri,500055,9,2
30-08-2025,Telangana,Medchal−malkajgiri,500067,1,1
30-08-2025,Telangana,Medchal−malkajgiri,500072,10,1
30-08-2025,Telangana,Medchal−malkajgiri,500090,16,3
30-08-2025,Telangana,Mulugu,506165,1,10
30-08-2025,Telangana,Mulugu,506172,0,3
30-08-2025,Telangana,Nagarkurnool,509209,0,12
30-08-2025,Telangana,Nagarkurnool,509320,1,1
30-08-2025,Telangana,Nagarkurnool,509326,0,1
30-08-2025,Telangana,Nalgonda,508201,3,1
30-08-2025,Telangana,Nalgonda,508202,1,13
30-08-2025,Telangana,Nalgonda,508204,8,3
30-08-2025,Telangana,Nalgonda,508206,4,8
30-08-2025,Telangana,Nalgonda,508211,8,12
30-08-2025,Telangana,Nalgonda,508218,2,4
30-08-2025,Telangana,Nalgonda,508243,4,14
30-08-2025,Telangana,Nalgonda,508245,5,3
30-08-2025,Telangana,Nalgonda,508246,3,3
30-08-2025,Telangana,Nalgonda,508252,10,4
30-08-2025,Telangana,Nalgonda,508254,5,18
30-08-2025,Telangana,Nalgonda,508373,4,8
30-08-2025,Telangana,Narayanpet,509371,0,1
30-08-2025,Telangana,Narayanpet,509411,4,8
30-08-2025,Telangana,Nirmal,504310,1,17
30-08-2025,Telangana,Nizamabad,503114,1,0
30-08-2025,Telangana,Nizamabad,503124,2,5
30-08-2025,Telangana,Nizamabad,503186,1,3
30-08-2025,Telangana,Nizamabad,503187,11,10
30-08-2025,Telangana,Nizamabad,503308,7,7
30-08-2025,Telangana,Peddapalli,505208,4,0
30-08-2025,Telangana,Rajanna Sircilla,505302,5,6
30-08-2025,Telangana,Rajanna Sircilla,505303,5,6
30-08-2025,Telangana,Rangareddy,501510,0,7
30-08-2025,Telangana,Rangareddy,501512,1,1
30-08-2025,Telangana,Sangareddy,502001,4,7
30-08-2025,Telangana,Sangareddy,502246,2,2
30-08-2025,Telangana,Sangareddy,502293,2,3
30-08-2025,Telangana,Sangareddy,502295,2,1
30-08-2025,Telangana,Sangareddy,502313,3,0
30-08-2025,Telangana,Siddipet,506355,0,1
30-08-2025,Telangana,Suryapet,508201,1,1
30-08-2025,Telangana,Suryapet,508206,7,30
30-08-2025,Telangana,Suryapet,508223,0,3
30-08-2025,Telangana,Vikarabad,501101,3,9
30-08-2025,Telangana,Vikarabad,509338,6,12
30-08-2025,Telangana,Vikarabad,509340,1,1
30-08-2025,Telangana,Wanaparthy,509104,1,8
30-08-2025,Telangana,Wanaparthy,509105,0,2
30-08-2025,Telangana,Wanaparthy,509110,1,7
30-08-2025,Telangana,Wanaparthy,509206,1,15
30-08-2025,Telangana,Wanaparthy,509381,5,8
30-08-2025,Telangana,Warangal,506002,12,8
30-08-2025,Telangana,Warangal,506003,2,1
30-08-2025,Telangana,Warangal,506006,1,1
30-08-2025,Telangana,Warangal,506013,1,1
30-08-2025,Telangana,Warangal,506122,3,15
30-08-2025,Telangana,Warangal,506132,10,11
30-08-2025,Telangana,Warangal,506145,0,1
30-08-2025,Telangana,Warangal,506201,0,4
30-08-2025,Telangana,Warangal,506244,3,7
30-08-2025,Telangana,Warangal,506303,2,0
30-08-2025,Telangana,Warangal,506315,5,6
30-08-2025,Telangana,Warangal,506316,3,3
30-08-2025,Telangana,Warangal,506330,3,2
30-08-2025,Telangana,Warangal,506331,7,2
30-08-2025,Telangana,Warangal,506342,3,4
30-08-2025,Telangana,Warangal,506343,1,1
30-08-2025,Telangana,Warangal,506348,2,1
30-08-2025,Telangana,Warangal,506349,3,3
30-08-2025,Telangana,Warangal,506356,3,5
30-08-2025,Telangana,Warangal,506365,0,6
30-08-2025,Telangana,Warangal,506367,0,8
30-08-2025,Telangana,Warangal,506391,1,0
30-08-2025,Telangana,Warangal Rural,506134,1,0
30-08-2025,Telangana,Warangal Rural,506319,0,1
30-08-2025,Telangana,Warangal Rural,506369,1,1
30-08-2025,Telangana,Warangal Urban,505471,1,0
30-08-2025,Telangana,Warangal Urban,506013,2,1
30-08-2025,Telangana,Warangal Urban,506015,3,0
30-08-2025,Telangana,Yadadri.,508116,8,8
21-09-2025,Telangana,Hanumakonda,506009,1,1
21-09-2025,Telangana,Hyderabad,500003,2,0
21-09-2025,Telangana,Hyderabad,500023,6,2
21-09-2025,Telangana,Hyderabad,500053,1,2
21-09-2025,Telangana,Mahabubnagar,509135,2,1
21-09-2025,Telangana,Nalgonda,508257,1,0
21-09-2025,Telangana,Nizamabad,503111,1,0
21-09-2025,Telangana,Nizamabad,503310,0,1
21-09-2025,Telangana,Warangal,506101,0,1
21-09-2025,Telangana,Warangal,506221,2,0
21-09-2025,Telangana,Warangal Urban,505102,2,0
21-09-2025,Telangana,Warangal Urban,506002,0,1
20-09-2025,Telangana,Adilabad,504101,7,1
20-09-2025,Telangana,Adilabad,504105,0,2
20-09-2025,Telangana,Adilabad,504206,2,0
20-09-2025,Telangana,Adilabad,504215,1,2
20-09-2025,Telangana,Adilabad,504292,3,0
20-09-2025,Telangana,Adilabad,504302,2,3
20-09-2025,Telangana,Adilabad,504308,0,7
